Stress_class	Stress_info	Pathogen	Sample_description	BioSample	BioProject	Tissue	Source_name	Treatment	PubMed	Study_title	Study_abstract
NA	NA	NA	NA	SAMN04305390	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305367	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305383	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305384	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305385	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305386	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305387	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305388	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305389	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305368	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305369	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305370	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305371	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04305372	PRJNA304631	seed	Developing seed	0	26678836	Genome-wide transcriptome analyses of developing seeds from low and normal phytic acid soybean lines	Purpose: Comprehensive comparison of gene-expression profiles between 3mlpa (mutant with low phytic acid) and 3MWT (non-mutant with normal phyic acid) soybean lines (Glycine max) at five stages of seed development using RNA-Seq approaches. Methods: mRNA sequencing reads (101SE) were generated in triplicate from five seed developmental stages of 3mlpa and 3MWT soybean line using Illumina HiSeq 2000. Results: A total of 4235 differentially expressed genes
NA	NA	NA	NA	SAMN04338521	PRJNA306049	leaves	Soybean leaf	0	26681515	Investigation of small RNA and RNA-seq transcripts from soybean (Glycine max) DCL1 mutants	In plants
NA	NA	NA	NA	SAMN04338522	PRJNA306049	leaves	Soybean leaf	0	26681515	Investigation of small RNA and RNA-seq transcripts from soybean (Glycine max) DCL1 mutants	In plants
NA	NA	NA	NA	SAMN04338523	PRJNA306049	leaves	Soybean leaf	0	26681515	Investigation of small RNA and RNA-seq transcripts from soybean (Glycine max) DCL1 mutants	In plants
NA	NA	NA	NA	SAMN04338524	PRJNA306049	leaves	Soybean leaf	0	26681515	Investigation of small RNA and RNA-seq transcripts from soybean (Glycine max) DCL1 mutants	In plants
NA	NA	NA	NA	SAMN04388354	PRJNA308211	leaves	leaves tissues	0	0	Genome-wide investigation using sRNA-seq	degradome-seq and transcriptome-seq reveals regulatory networks of microRNAs and their target genes in soybean during Soybean mosaic virus infection
NA	NA	NA	NA	SAMN04388355	PRJNA308211	leaves	leaves tissues	0	0	Genome-wide investigation using sRNA-seq	degradome-seq and transcriptome-seq reveals regulatory networks of microRNAs and their target genes in soybean during Soybean mosaic virus infection
NA	NA	NA	NA	SAMN04388356	PRJNA308211	leaves	leaves tissues	0	0	Genome-wide investigation using sRNA-seq	degradome-seq and transcriptome-seq reveals regulatory networks of microRNAs and their target genes in soybean during Soybean mosaic virus infection
NA	NA	NA	NA	SAMN04388357	PRJNA308211	leaves	leaves tissues	0	0	Genome-wide investigation using sRNA-seq	degradome-seq and transcriptome-seq reveals regulatory networks of microRNAs and their target genes in soybean during Soybean mosaic virus infection
biotic	virus	SMV	control	SAMN04485884	PRJNA311571	leaves	leaves tissues	0	0	Deep Sequencing Leads to the Identification of Eukaryotic Translation Initiation Factor 5A as a Key Element in Rsv1-Mediated Lethal Systemic Hypersensitive Response to Soybean Mosaic Virus Infection in Soybean	We reported a genome-wide investigation to gain insight into the molecular signaling pathway involved in SMV G7 provoking Rsv1-mediated LSHR based on sRNA-seq
biotic	virus	SMV	stress_SMV-L	SAMN04485885	PRJNA311571	leaves	leaves tissues	0	0	Deep Sequencing Leads to the Identification of Eukaryotic Translation Initiation Factor 5A as a Key Element in Rsv1-Mediated Lethal Systemic Hypersensitive Response to Soybean Mosaic Virus Infection in Soybean	We reported a genome-wide investigation to gain insight into the molecular signaling pathway involved in SMV G7 provoking Rsv1-mediated LSHR based on sRNA-seq
biotic	virus	SMV	stress_SMV-G7	SAMN04485886	PRJNA311571	leaves	leaves tissues	0	0	Deep Sequencing Leads to the Identification of Eukaryotic Translation Initiation Factor 5A as a Key Element in Rsv1-Mediated Lethal Systemic Hypersensitive Response to Soybean Mosaic Virus Infection in Soybean	We reported a genome-wide investigation to gain insight into the molecular signaling pathway involved in SMV G7 provoking Rsv1-mediated LSHR based on sRNA-seq
NA	NA	NA	NA	SAMN04563582	PRJNA315512	seed	a-subunit-null_18 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563583	PRJNA315512	seed	a-subunit-null_18 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563584	PRJNA315512	seed	a-subunit-null_25 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563585	PRJNA315512	seed	a-subunit-null_25 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563586	PRJNA315512	seed	a-subunit-null_35 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563587	PRJNA315512	seed	a-subunit-null_35 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563588	PRJNA315512	seed	a-subunit-null_50 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563589	PRJNA315512	seed	a-subunit-null_50 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563590	PRJNA315512	seed	a-subunit-null_55 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563591	PRJNA315512	seed	a-subunit-null_55 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563592	PRJNA315512	seed	normal_18 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563593	PRJNA315512	seed	normal_18 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563594	PRJNA315512	seed	normal_25 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563595	PRJNA315512	seed	normal_25 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563596	PRJNA315512	seed	normal_35 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563597	PRJNA315512	seed	normal_35 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563598	PRJNA315512	seed	normal_50 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563599	PRJNA315512	seed	normal_50 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563600	PRJNA315512	seed	normal_55 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04563601	PRJNA315512	seed	normal_55 DAF_seeds	0	27532666	Transcriptome Profile of Near-isogenic Soybean Lines for a-Subunit Deficiency during Seed Maturation	To identify a-null-related transcriptional changes
NA	NA	NA	NA	SAMN04932637	PRJNA320340	leaves	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932640	PRJNA320340	leaves	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932643	PRJNA320340	leaves	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932646	PRJNA320340	leaves	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932638	PRJNA320340	root	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932641	PRJNA320340	root	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932644	PRJNA320340	root	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932647	PRJNA320340	root	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932639	PRJNA320340	shoot	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932642	PRJNA320340	shoot	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932645	PRJNA320340	shoot	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN04932648	PRJNA320340	shoot	0	0	0	Glycine max Transcriptome or Gene expression	RNA-seq data from three soybean (Glycine max (L.) Merr.) fast neutron mutants were compared to the cultivar from which they are derived (cv. 'M92-220').  The three mutants include a gnarled trichome mutant (known as R55C01 or FN0175501)
NA	NA	NA	NA	SAMN05202575	PRJNA324419	hypocotyl	Soybean hypocotyl	0	0	Fine mapping and candidate gene analysis of two loci conferring resistance to Phytophthora sojae in soybean	Phytophthora root and stem rot caused by the oomycete pathogen Phytophthora sojae
NA	NA	NA	NA	SAMN05202576	PRJNA324419	hypocotyl	Soybean hypocotyl	0	0	Fine mapping and candidate gene analysis of two loci conferring resistance to Phytophthora sojae in soybean	Phytophthora root and stem rot caused by the oomycete pathogen Phytophthora sojae
NA	NA	NA	NA	SAMN05223306	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223307	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223308	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223309	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223310	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223311	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223294	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223295	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223296	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223297	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223298	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223299	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223300	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223301	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223302	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223303	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223304	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05223305	PRJNA325298	seed	soybean seed	0	0	Whole genome-wide transcript profiling to identify differentially expressed genes associated with seed field emergence in two soybean low phytate mutants	Seed germination is important to soybean (Glycine max) growth and development
NA	NA	NA	NA	SAMN05258394	PRJNA326110	embryo	Dry embryonic axis	0	27824062	Large-scale analysis of soybean embryonic axis in five time points during germination	Purpose: This RNA-Seq study aims on elucidate the major trends in the transcriptional profile of soybean embryonic axes during germination. Methods: Soybean seeds were germinated in soaked cotton at 28\BAC. In addition to dry seeds
NA	NA	NA	NA	SAMN05258395	PRJNA326110	embryo	Dry embryonic axis	0	27824062	Large-scale analysis of soybean embryonic axis in five time points during germination	Purpose: This RNA-Seq study aims on elucidate the major trends in the transcriptional profile of soybean embryonic axes during germination. Methods: Soybean seeds were germinated in soaked cotton at 28\BAC. In addition to dry seeds
NA	NA	NA	NA	SAMN05258396	PRJNA326110	embryo	Embryonic axis 3 hours after imbibition	0	27824062	Large-scale analysis of soybean embryonic axis in five time points during germination	Purpose: This RNA-Seq study aims on elucidate the major trends in the transcriptional profile of soybean embryonic axes during germination. Methods: Soybean seeds were germinated in soaked cotton at 28\BAC. In addition to dry seeds
NA	NA	NA	NA	SAMN05258397	PRJNA326110	embryo	Embryonic axis 3 hours after imbibition	0	27824062	Large-scale analysis of soybean embryonic axis in five time points during germination	Purpose: This RNA-Seq study aims on elucidate the major trends in the transcriptional profile of soybean embryonic axes during germination. Methods: Soybean seeds were germinated in soaked cotton at 28\BAC. In addition to dry seeds
NA	NA	NA	NA	SAMN05258398	PRJNA326110	embryo	Embryonic axis 6 hours after imbibition	0	27824062	Large-scale analysis of soybean embryonic axis in five time points during germination	Purpose: This RNA-Seq study aims on elucidate the major trends in the transcriptional profile of soybean embryonic axes during germination. Methods: Soybean seeds were germinated in soaked cotton at 28\BAC. In addition to dry seeds
NA	NA	NA	NA	SAMN05258399	PRJNA326110	embryo	Embryonic axis 6 hours after imbibition	0	27824062	Large-scale analysis of soybean embryonic axis in five time points during germination	Purpose: This RNA-Seq study aims on elucidate the major trends in the transcriptional profile of soybean embryonic axes during germination. Methods: Soybean seeds were germinated in soaked cotton at 28\BAC. In addition to dry seeds
NA	NA	NA	NA	SAMN05258400	PRJNA326110	embryo	Embryonic axis 12 hours after imbibition	0	27824062	Large-scale analysis of soybean embryonic axis in five time points during germination	Purpose: This RNA-Seq study aims on elucidate the major trends in the transcriptional profile of soybean embryonic axes during germination. Methods: Soybean seeds were germinated in soaked cotton at 28\BAC. In addition to dry seeds
NA	NA	NA	NA	SAMN05258401	PRJNA326110	embryo	Embryonic axis 12 hours after imbibition	0	27824062	Large-scale analysis of soybean embryonic axis in five time points during germination	Purpose: This RNA-Seq study aims on elucidate the major trends in the transcriptional profile of soybean embryonic axes during germination. Methods: Soybean seeds were germinated in soaked cotton at 28\BAC. In addition to dry seeds
NA	NA	NA	NA	SAMN05258402	PRJNA326110	embryo	Embryonic axis 24 hours after imbibition	0	27824062	Large-scale analysis of soybean embryonic axis in five time points during germination	Purpose: This RNA-Seq study aims on elucidate the major trends in the transcriptional profile of soybean embryonic axes during germination. Methods: Soybean seeds were germinated in soaked cotton at 28\BAC. In addition to dry seeds
NA	NA	NA	NA	SAMN05258403	PRJNA326110	embryo	Embryonic axis 24 hours after imbibition	0	27824062	Large-scale analysis of soybean embryonic axis in five time points during germination	Purpose: This RNA-Seq study aims on elucidate the major trends in the transcriptional profile of soybean embryonic axes during germination. Methods: Soybean seeds were germinated in soaked cotton at 28\BAC. In addition to dry seeds
NA	NA	NA	NA	Sample_V1S3-2_R1	PRJNA326705	cotyledon	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S3-2_R2	PRJNA326705	cotyledon	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S3-2_R3	PRJNA326705	cotyledon	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S3.2_R1	PRJNA326705	cotyledon	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S3.2_R2	PRJNA326705	cotyledon	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S3.2_R3	PRJNA326705	cotyledon	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S1_R1	PRJNA326705	pod	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S1_R2	PRJNA326705	pod	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S1_R3	PRJNA326705	pod	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S1_R1	PRJNA326705	pod	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S1_R2	PRJNA326705	pod	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
